 # L =           20
     # Time          E          M
          10        -448         -58
          20        -540         -72
          30        -520         -74
          40        -560         -60
          50        -536         -80
          60        -572         -48
          70        -516           4
          80        -516          18
          90        -488         -18
         100        -564          16
         110        -556          68
         120        -532         112
         130        -540         142
         140        -576         172
         150        -604         184
         160        -596         200
         170        -556         192
         180        -584         222
         190        -624         246
         200        -648         240
         210        -656         252
         220        -600         216
         230        -612         204
         240        -548         194
         250        -588         178
         260        -624         222
         270        -612         222
         280        -596         228
         290        -588         226
         300        -620         244
         310        -640         252
         320        -624         242
         330        -600         226
         340        -616         228
         350        -612         222
         360        -524         218
         370        -628         264
         380        -624         284
         390        -648         270
         400        -604         250
         410        -596         264
         420        -600         268
         430        -612         250
         440        -548         216
         450        -648         260
         460        -560         226
         470        -608         246
         480        -588         256
         490        -688         302
         500        -640         268
         510        -592         264
         520        -620         264
         530        -644         244
         540        -628         274
         550        -572         264
         560        -612         276
         570        -664         302
         580        -588         254
         590        -624         298
         600        -644         306
         610        -636         292
         620        -676         306
         630        -572         248
         640        -616         258
         650        -644         272
         660        -536         228
         670        -604         274
         680        -688         332
         690        -676         332
         700        -640         346
         710        -692         350
         720        -688         360
         730        -728         378
         740        -768         392
         750        -728         374
         760        -684         344
         770        -652         324
         780        -688         328
         790        -692         348
         800        -660         354
         810        -680         360
         820        -684         350
         830        -680         354
         840        -692         348
         850        -696         364
         860        -676         352
         870        -744         384
         880        -756         388
         890        -736         378
         900        -748         384
         910        -740         384
         920        -616         340
         930        -644         342
         940        -596         314
         950        -640         344
         960        -756         388
         970        -716         374
         980        -704         372
         990        -624         326
        1000        -700         356
        1010        -632         318
        1020        -640         334
        1030        -692         356
        1040        -624         330
        1050        -676         350
        1060        -700         360
        1070        -704         358
        1080        -740         376
        1090        -660         356
        1100        -668         358
        1110        -712         376
        1120        -688         368
        1130        -644         350
        1140        -736         378
        1150        -748         386
        1160        -728         380
        1170        -756         388
        1180        -724         380
        1190        -664         342
        1200        -676         354
        1210        -676         348
        1220        -680         360
        1230        -712         360
        1240        -640         344
        1250        -620         330
        1260        -676         356
        1270        -676         360
        1280        -684         366
        1290        -680         366
        1300        -704         360
        1310        -716         374
        1320        -768         392
        1330        -736         382
        1340        -696         364
        1350        -712         376
        1360        -760         390
        1370        -664         354
        1380        -740         382
        1390        -716         378
        1400        -712         376
        1410        -700         364
        1420        -712         362
        1430        -708         372
        1440        -700         370
        1450        -704         370
        1460        -752         388
        1470        -708         374
        1480        -724         380
        1490        -680         354
        1500        -688         362
        1510        -620         342
        1520        -708         372
        1530        -680         362
        1540        -656         346
        1550        -704         360
        1560        -752         386
        1570        -692         364
        1580        -664         358
        1590        -744         384
        1600        -696         370
        1610        -676         358
        1620        -728         378
        1630        -644         348
        1640        -728         370
        1650        -696         372
        1660        -692         362
        1670        -676         362
        1680        -744         386
        1690        -692         370
        1700        -784         396
        1710        -684         368
        1720        -728         382
        1730        -700         368
        1740        -728         380
        1750        -688         364
        1760        -648         350
        1770        -712         374
        1780        -696         372
        1790        -752         384
        1800        -740         384
        1810        -708         376
        1820        -728         378
        1830        -692         370
        1840        -676         366
        1850        -732         382
        1860        -728         378
        1870        -660         352
        1880        -660         356
        1890        -688         362
        1900        -720         370
        1910        -716         376
        1920        -764         388
        1930        -712         374
        1940        -700         372
        1950        -672         358
        1960        -676         348
        1970        -716         358
        1980        -676         354
        1990        -700         358
        2000        -708         374
        2010        -696         366
        2020        -704         370
        2030        -684         358
        2040        -680         362
        2050        -700         372
        2060        -656         348
        2070        -724         376
        2080        -676         356
        2090        -756         386
        2100        -696         370
        2110        -680         362
        2120        -704         374
        2130        -700         370
        2140        -692         366
        2150        -668         352
        2160        -680         358
        2170        -752         388
        2180        -740         384
        2190        -712         376
        2200        -768         392
        2210        -676         360
        2220        -728         376
        2230        -644         350
        2240        -736         382
        2250        -736         376
        2260        -684         358
        2270        -700         370
        2280        -740         382
        2290        -700         370
        2300        -720         366
        2310        -692         360
        2320        -708         364
        2330        -688         360
        2340        -712         370
        2350        -688         354
        2360        -664         348
        2370        -688         348
        2380        -692         362
        2390        -704         368
        2400        -684         362
        2410        -680         360
        2420        -700         368
        2430        -680         366
        2440        -660         346
        2450        -736         382
        2460        -752         388
        2470        -744         386
        2480        -720         376
        2490        -736         382
        2500        -696         370
        2510        -724         378
        2520        -712         368
        2530        -660         352
        2540        -672         352
        2550        -704         366
        2560        -748         384
        2570        -692         366
        2580        -696         368
        2590        -736         382
        2600        -740         384
        2610        -724         380
        2620        -740         384
        2630        -724         374
        2640        -692         366
        2650        -724         378
        2660        -688         364
        2670        -692         362
        2680        -716         374
        2690        -664         356
        2700        -664         344
        2710        -716         364
        2720        -700         348
        2730        -648         338
        2740        -652         336
        2750        -684         342
        2760        -648         330
        2770        -620         326
        2780        -648         314
        2790        -616         294
        2800        -624         318
        2810        -628         304
        2820        -632         308
        2830        -588         294
        2840        -648         316
        2850        -668         340
        2860        -596         290
        2870        -692         358
        2880        -684         354
        2890        -668         350
        2900        -688         362
        2910        -704         362
        2920        -752         380
        2930        -716         376
        2940        -664         358
        2950        -724         378
        2960        -700         372
        2970        -700         362
        2980        -676         358
        2990        -716         368
        3000        -720         378
        3010        -664         356
        3020        -684         360
        3030        -676         360
        3040        -676         368
        3050        -760         388
        3060        -716         376
        3070        -684         360
        3080        -684         354
        3090        -648         338
        3100        -628         332
        3110        -680         356
        3120        -676         360
        3130        -748         386
        3140        -728         378
        3150        -716         376
        3160        -744         380
        3170        -704         368
        3180        -704         372
        3190        -672         354
        3200        -700         368
        3210        -652         340
        3220        -664         350
        3230        -708         368
        3240        -748         386
        3250        -740         382
        3260        -708         368
        3270        -716         374
        3280        -716         374
        3290        -688         356
        3300        -652         354
        3310        -644         332
        3320        -724         366
        3330        -664         358
        3340        -632         334
        3350        -596         302
        3360        -616         322
        3370        -644         348
        3380        -656         344
        3390        -744         380
        3400        -760         390
        3410        -692         364
        3420        -688         362
        3430        -760         388
        3440        -728         376
        3450        -716         372
        3460        -732         376
        3470        -676         358
        3480        -724         376
        3490        -676         358
        3500        -716         378
        3510        -692         370
        3520        -656         352
        3530        -696         364
        3540        -748         382
        3550        -728         376
        3560        -688         366
        3570        -692         364
        3580        -704         372
        3590        -712         372
        3600        -664         354
        3610        -684         366
        3620        -720         368
        3630        -656         346
        3640        -696         368
        3650        -692         356
        3660        -680         358
        3670        -672         354
        3680        -668         364
        3690        -720         368
        3700        -668         360
        3710        -668         364
        3720        -672         356
        3730        -704         372
        3740        -692         364
        3750        -716         374
        3760        -696         358
        3770        -656         348
        3780        -656         342
        3790        -656         328
        3800        -688         352
        3810        -716         362
        3820        -724         356
        3830        -672         348
        3840        -704         362
        3850        -688         362
        3860        -708         374
        3870        -732         382
        3880        -656         346
        3890        -736         380
        3900        -696         360
        3910        -676         360
        3920        -716         372
        3930        -648         344
        3940        -648         342
        3950        -668         334
        3960        -692         368
        3970        -744         376
        3980        -708         360
        3990        -716         372
        4000        -696         374
        4010        -696         368
        4020        -696         368
        4030        -748         386
        4040        -696         360
        4050        -728         372
        4060        -696         368
        4070        -700         368
        4080        -724         374
        4090        -668         348
        4100        -720         368
        4110        -708         368
        4120        -716         368
        4130        -628         338
        4140        -688         356
        4150        -748         384
        4160        -684         362
        4170        -668         356
        4180        -732         382
        4190        -760         390
        4200        -712         364
        4210        -684         352
        4220        -612         314
        4230        -684         358
        4240        -736         378
        4250        -672         360
        4260        -744         384
        4270        -732         380
        4280        -716         362
        4290        -672         360
        4300        -688         362
        4310        -732         382
        4320        -656         352
        4330        -660         344
        4340        -764         390
        4350        -636         346
        4360        -704         362
        4370        -688         350
        4380        -732         366
        4390        -680         360
        4400        -632         340
        4410        -708         370
        4420        -644         346
        4430        -724         370
        4440        -688         360
        4450        -688         356
        4460        -712         372
        4470        -716         376
        4480        -672         360
        4490        -728         380
        4500        -728         376
        4510        -744         386
        4520        -752         386
        4530        -716         376
        4540        -708         372
        4550        -660         360
        4560        -732         380
        4570        -672         358
        4580        -704         366
        4590        -664         340
        4600        -720         374
        4610        -680         358
        4620        -712         376
        4630        -716         374
        4640        -700         364
        4650        -684         354
        4660        -700         352
        4670        -636         334
        4680        -628         330
        4690        -624         318
        4700        -616         310
        4710        -656         330
        4720        -676         340
        4730        -644         338
        4740        -664         354
        4750        -740         378
        4760        -704         370
        4770        -664         356
        4780        -656         336
        4790        -572         296
        4800        -656         338
        4810        -612         320
        4820        -652         330
        4830        -712         352
        4840        -688         350
        4850        -668         338
        4860        -716         374
        4870        -688         362
        4880        -620         340
        4890        -744         378
        4900        -688         364
        4910        -700         362
        4920        -704         352
        4930        -740         384
        4940        -712         368
        4950        -708         370
        4960        -672         352
        4970        -676         354
        4980        -752         384
        4990        -736         382
        5000        -740         384
        5010        -684         354
        5020        -672         356
        5030        -640         336
        5040        -656         342
        5050        -672         338
        5060        -724         374
        5070        -668         358
        5080        -692         362
        5090        -656         336
        5100        -736         376
        5110        -712         374
        5120        -704         372
        5130        -708         372
        5140        -720         378
        5150        -692         368
        5160        -676         362
        5170        -716         372
        5180        -676         364
        5190        -628         338
        5200        -636         338
        5210        -680         362
        5220        -692         368
        5230        -736         380
        5240        -716         376
        5250        -708         376
        5260        -700         362
        5270        -700         366
        5280        -740         384
        5290        -752         388
        5300        -716         374
        5310        -724         380
        5320        -728         378
        5330        -740         382
        5340        -680         360
        5350        -672         354
        5360        -708         356
        5370        -676         340
        5380        -632         334
        5390        -680         364
        5400        -708         374
        5410        -716         370
        5420        -704         366
        5430        -704         372
        5440        -704         370
        5450        -672         362
        5460        -732         380
        5470        -680         358
        5480        -664         352
        5490        -724         380
        5500        -704         372
        5510        -680         362
        5520        -684         360
        5530        -720         372
        5540        -664         354
        5550        -684         352
        5560        -692         358
        5570        -664         332
        5580        -668         356
        5590        -684         362
        5600        -716         376
        5610        -672         362
        5620        -716         372
        5630        -692         360
        5640        -660         346
        5650        -692         366
        5660        -708         374
        5670        -688         368
        5680        -660         360
        5690        -684         368
        5700        -728         376
        5710        -712         376
        5720        -688         360
        5730        -708         362
        5740        -700         364
        5750        -716         374
        5760        -704         366
        5770        -740         378
        5780        -684         368
        5790        -716         374
        5800        -692         364
        5810        -704         372
        5820        -700         370
        5830        -704         372
        5840        -744         386
        5850        -748         382
        5860        -732         378
        5870        -704         374
        5880        -720         376
        5890        -736         384
        5900        -784         396
        5910        -724         380
        5920        -724         378
        5930        -724         378
        5940        -668         350
        5950        -708         370
        5960        -636         330
        5970        -708         366
        5980        -648         344
        5990        -640         338
        6000        -620         330
        6010        -664         354
        6020        -728         374
        6030        -688         348
        6040        -616         322
        6050        -700         366
        6060        -688         362
        6070        -696         364
        6080        -700         368
        6090        -700         372
        6100        -676         356
        6110        -648         350
        6120        -680         364
        6130        -736         384
        6140        -760         388
        6150        -712         374
        6160        -704         368
        6170        -672         360
        6180        -720         372
        6190        -752         388
        6200        -704         372
        6210        -716         378
        6220        -656         346
        6230        -660         352
        6240        -684         356
        6250        -728         380
        6260        -712         376
        6270        -692         366
        6280        -732         380
        6290        -672         360
        6300        -712         372
        6310        -672         356
        6320        -700         372
        6330        -732         380
        6340        -708         376
        6350        -752         386
        6360        -692         366
        6370        -644         346
        6380        -672         352
        6390        -648         342
        6400        -656         340
        6410        -656         320
        6420        -652         336
        6430        -684         358
        6440        -696         364
        6450        -704         372
        6460        -708         368
        6470        -700         366
        6480        -640         348
        6490        -716         374
        6500        -744         380
        6510        -684         364
        6520        -728         380
        6530        -768         392
        6540        -712         372
        6550        -724         378
        6560        -728         376
        6570        -752         388
        6580        -668         338
        6590        -668         316
        6600        -656         314
        6610        -632         314
        6620        -604         298
        6630        -660         334
        6640        -712         358
        6650        -720         376
        6660        -652         356
        6670        -728         374
        6680        -760         390
        6690        -712         374
        6700        -740         384
        6710        -680         364
        6720        -708         370
        6730        -720         374
        6740        -728         378
        6750        -716         378
        6760        -696         370
        6770        -696         366
        6780        -692         364
        6790        -668         356
        6800        -664         350
        6810        -672         358
        6820        -656         350
        6830        -688         352
        6840        -688         362
        6850        -680         364
        6860        -712         374
        6870        -696         362
        6880        -716         378
        6890        -736         382
        6900        -724         376
        6910        -708         374
        6920        -704         374
        6930        -708         370
        6940        -696         372
        6950        -768         392
        6960        -660         340
        6970        -628         340
        6980        -736         376
        6990        -680         362
        7000        -716         376
        7010        -728         378
        7020        -648         348
        7030        -708         372
        7040        -672         356
        7050        -652         350
        7060        -736         380
        7070        -748         384
        7080        -764         390
        7090        -708         374
        7100        -724         380
        7110        -668         346
        7120        -712         366
        7130        -700         366
        7140        -676         356
        7150        -784         396
        7160        -700         368
        7170        -728         376
        7180        -632         338
        7190        -640         336
        7200        -692         370
        7210        -756         388
        7220        -692         368
        7230        -716         376
        7240        -676         368
        7250        -744         384
        7260        -692         364
        7270        -720         376
        7280        -676         358
        7290        -696         370
        7300        -680         366
        7310        -744         384
        7320        -720         372
        7330        -732         380
        7340        -724         376
        7350        -696         362
        7360        -776         394
        7370        -712         374
        7380        -676         360
        7390        -752         384
        7400        -700         370
        7410        -716         370
        7420        -664         362
        7430        -716         374
        7440        -756         388
        7450        -704         370
        7460        -720         374
        7470        -668         356
        7480        -704         360
        7490        -680         348
        7500        -684         352
        7510        -708         374
        7520        -668         354
        7530        -692         362
        7540        -656         346
        7550        -704         360
        7560        -668         360
        7570        -724         378
        7580        -688         362
        7590        -684         358
        7600        -672         362
        7610        -708         374
        7620        -700         366
        7630        -700         372
        7640        -700         356
        7650        -716         368
        7660        -716         376
        7670        -728         382
        7680        -692         362
        7690        -716         376
        7700        -680         358
        7710        -676         350
        7720        -756         378
        7730        -692         370
        7740        -676         362
        7750        -780         394
        7760        -744         384
        7770        -692         368
        7780        -696         372
        7790        -688         356
        7800        -704         362
        7810        -676         354
        7820        -704         368
        7830        -696         362
        7840        -704         372
        7850        -680         360
        7860        -684         358
        7870        -700         372
        7880        -740         376
        7890        -660         350
        7900        -716         362
        7910        -604         322
        7920        -692         350
        7930        -704         354
        7940        -676         346
        7950        -696         366
        7960        -732         380
        7970        -724         378
        7980        -672         360
        7990        -716         374
        8000        -724         376
        8010        -760         388
        8020        -688         366
        8030        -656         358
        8040        -740         384
        8050        -652         346
        8060        -704         358
        8070        -736         380
        8080        -740         384
        8090        -692         366
        8100        -684         368
        8110        -676         362
        8120        -708         374
        8130        -720         378
        8140        -748         386
        8150        -744         384
        8160        -732         382
        8170        -712         368
        8180        -720         374
        8190        -664         362
        8200        -656         350
        8210        -756         388
        8220        -728         382
        8230        -696         370
        8240        -708         372
        8250        -716         370
        8260        -716         374
        8270        -716         372
        8280        -744         384
        8290        -712         370
        8300        -692         358
        8310        -704         368
        8320        -604         314
        8330        -668         360
        8340        -756         388
        8350        -728         382
        8360        -712         374
        8370        -728         380
        8380        -752         386
        8390        -732         382
        8400        -740         384
        8410        -748         386
        8420        -632         352
        8430        -736         384
        8440        -760         390
        8450        -688         364
        8460        -724         380
        8470        -688         364
        8480        -632         352
        8490        -692         360
        8500        -728         370
        8510        -700         364
        8520        -676         342
        8530        -636         330
        8540        -612         310
        8550        -656         344
        8560        -692         354
        8570        -704         366
        8580        -684         362
        8590        -596         328
        8600        -688         368
        8610        -704         374
        8620        -708         372
        8630        -764         390
        8640        -692         366
        8650        -700         372
        8660        -752         388
        8670        -704         372
        8680        -748         386
        8690        -696         368
        8700        -612         330
        8710        -660         352
        8720        -732         378
        8730        -660         356
        8740        -716         372
        8750        -704         364
        8760        -696         366
        8770        -692         362
        8780        -704         368
        8790        -652         350
        8800        -708         374
        8810        -692         364
        8820        -716         370
        8830        -740         380
        8840        -688         362
        8850        -716         370
        8860        -728         354
        8870        -636         318
        8880        -696         352
        8890        -664         346
        8900        -664         348
        8910        -668         352
        8920        -756         388
        8930        -740         384
        8940        -724         376
        8950        -720         374
        8960        -692         366
        8970        -720         374
        8980        -672         364
        8990        -708         372
        9000        -716         378
        9010        -748         386
        9020        -696         364
        9030        -644         346
        9040        -692         362
        9050        -752         368
        9060        -676         362
        9070        -716         376
        9080        -736         378
        9090        -656         354
        9100        -684         366
        9110        -724         380
        9120        -760         388
        9130        -700         370
        9140        -736         382
        9150        -700         368
        9160        -708         370
        9170        -712         374
        9180        -668         360
        9190        -696         372
        9200        -732         382
        9210        -708         370
        9220        -728         378
        9230        -736         384
        9240        -672         364
        9250        -708         366
        9260        -716         378
        9270        -724         376
        9280        -708         370
        9290        -696         370
        9300        -704         368
        9310        -692         364
        9320        -700         366
        9330        -668         362
        9340        -732         382
        9350        -704         372
        9360        -704         368
        9370        -740         382
        9380        -744         384
        9390        -764         390
        9400        -736         382
        9410        -696         370
        9420        -720         376
        9430        -692         368
        9440        -772         392
        9450        -720         378
        9460        -700         370
        9470        -704         368
        9480        -716         372
        9490        -712         376
        9500        -696         366
        9510        -692         370
        9520        -712         374
        9530        -664         356
        9540        -648         350
        9550        -688         348
        9560        -712         362
        9570        -656         350
        9580        -664         358
        9590        -712         374
        9600        -744         384
        9610        -752         388
        9620        -732         378
        9630        -716         376
        9640        -728         378
        9650        -700         372
        9660        -748         384
        9670        -700         358
        9680        -756         384
        9690        -716         376
        9700        -660         360
        9710        -748         386
        9720        -704         368
        9730        -736         384
        9740        -708         372
        9750        -732         380
        9760        -784         396
        9770        -728         378
        9780        -684         360
        9790        -648         348
        9800        -728         370
        9810        -696         358
        9820        -628         332
        9830        -688         366
        9840        -720         376
        9850        -736         380
        9860        -724         378
        9870        -752         388
        9880        -732         382
        9890        -712         372
        9900        -672         364
        9910        -752         386
        9920        -692         362
        9930        -728         376
        9940        -724         378
        9950        -660         360
        9960        -612         334
        9970        -640         350
        9980        -680         352
        9990        -752         388
       10000        -756         388
       10010        -724         380
       10020        -752         386
       10030        -668         360
       10040        -668         346
       10050        -660         352
       10060        -720         378
       10070        -696         364
       10080        -716         374
       10090        -728         380
       10100        -676         364
       10110        -728         380
       10120        -712         372
       10130        -740         382
       10140        -748         386
       10150        -720         374
       10160        -776         394
       10170        -712         376
       10180        -660         350
       10190        -704         368
       10200        -728         382
       10210        -680         362
       10220        -672         356
       10230        -656         350
       10240        -652         350
       10250        -712         370
       10260        -708         366
       10270        -676         358
       10280        -740         378
       10290        -712         370
       10300        -688         370
       10310        -712         374
       10320        -736         382
       10330        -720         374
       10340        -720         374
       10350        -688         364
       10360        -732         380
       10370        -748         382
       10380        -716         374
       10390        -672         352
       10400        -716         374
       10410        -688         364
       10420        -724         374
       10430        -688         362
       10440        -688         362
       10450        -740         382
       10460        -708         374
       10470        -684         362
       10480        -744         382
       10490        -736         382
       10500        -728         382
       10510        -692         368
       10520        -732         374
       10530        -652         340
       10540        -676         358
       10550        -728         374
       10560        -724         372
       10570        -680         360
       10580        -740         380
       10590        -700         364
       10600        -644         350
       10610        -660         356
       10620        -684         356
       10630        -680         344
       10640        -652         338
       10650        -692         358
       10660        -744         378
       10670        -716         372
       10680        -732         380
       10690        -684         360
       10700        -724         364
       10710        -672         344
       10720        -676         352
       10730        -696         350
       10740        -704         360
       10750        -664         340
       10760        -724         376
       10770        -684         366
       10780        -744         384
       10790        -684         360
       10800        -720         378
       10810        -736         380
       10820        -732         380
       10830        -752         386
       10840        -696         364
       10850        -712         364
       10860        -688         362
       10870        -728         372
       10880        -724         368
       10890        -632         336
       10900        -716         376
       10910        -700         368
       10920        -744         384
       10930        -664         356
       10940        -708         374
       10950        -700         366
       10960        -696         368
       10970        -716         370
       10980        -660         356
       10990        -700         368
       11000        -672         352
       11010        -696         364
       11020        -716         368
       11030        -748         386
       11040        -760         388
       11050        -712         366
       11060        -692         348
       11070        -688         346
       11080        -648         324
       11090        -688         352
       11100        -716         378
       11110        -736         384
       11120        -620         344
       11130        -648         348
       11140        -744         384
       11150        -712         370
       11160        -708         366
       11170        -716         376
       11180        -688         360
       11190        -684         364
       11200        -760         390
       11210        -668         356
       11220        -644         346
       11230        -636         334
       11240        -660         340
       11250        -676         342
       11260        -668         356
       11270        -756         384
       11280        -712         370
       11290        -664         360
       11300        -704         372
       11310        -648         356
       11320        -712         368
       11330        -716         374
       11340        -724         380
       11350        -680         362
       11360        -736         382
       11370        -716         376
       11380        -684         366
       11390        -736         382
       11400        -668         366
       11410        -724         380
       11420        -708         374
       11430        -712         364
       11440        -672         358
       11450        -696         362
       11460        -708         366
       11470        -684         360
       11480        -704         368
       11490        -668         360
       11500        -644         344
       11510        -672         352
       11520        -732         382
       11530        -696         364
       11540        -696         362
       11550        -728         382
       11560        -744         382
       11570        -688         368
       11580        -676         358
       11590        -672         344
       11600        -632         338
       11610        -620         340
       11620        -696         360
       11630        -732         378
       11640        -704         366
       11650        -712         374
       11660        -724         376
       11670        -716         376
       11680        -696         370
       11690        -704         370
       11700        -724         376
       11710        -732         380
       11720        -724         378
       11730        -708         376
       11740        -728         376
       11750        -648         356
       11760        -736         380
       11770        -712         368
       11780        -684         354
       11790        -684         352
       11800        -700         362
       11810        -720         374
       11820        -676         342
       11830        -660         342
       11840        -684         352
       11850        -636         328
       11860        -680         356
       11870        -712         372
       11880        -684         366
       11890        -732         374
       11900        -700         362
       11910        -700         366
       11920        -712         374
       11930        -728         378
       11940        -736         382
       11950        -708         374
       11960        -728         378
       11970        -696         368
       11980        -692         366
       11990        -656         334
       12000        -716         370
       12010        -668         352
       12020        -776         392
       12030        -688         366
       12040        -728         378
       12050        -684         366
       12060        -696         364
       12070        -684         362
       12080        -712         378
       12090        -708         372
       12100        -696         368
       12110        -684         362
       12120        -672         362
       12130        -676         362
       12140        -720         378
       12150        -664         360
       12160        -716         376
       12170        -724         380
