# Epot  =   4382.932 +- 13.91593
# Ekin  =  32705.826 +- 13.91339
# E     =  37088.758 +- 0.03158
# Pt    =      0.004 +- 0.00004
# Tinst =     85.171 +- 0.03623
# Using 1000 blocks of 500 points, starting from the 0th frame (equilibrium achieved)
# 
2.775050e+00 4.003288e+03 3.308435e+04 3.708764e+04 2.117577e-03 8.615715e+01
2.825050e+00 4.303984e+03 3.278367e+04 3.708766e+04 2.284478e-03 8.537415e+01
2.875050e+00 4.573219e+03 3.251443e+04 3.708765e+04 2.702917e-03 8.467300e+01
2.925050e+00 4.152311e+03 3.293535e+04 3.708766e+04 2.971430e-03 8.576914e+01
2.975050e+00 4.244039e+03 3.284364e+04 3.708768e+04 2.980603e-03 8.553030e+01
3.025050e+00 4.244786e+03 3.284296e+04 3.708775e+04 2.961877e-03 8.552855e+01
3.075050e+00 4.206911e+03 3.288082e+04 3.708773e+04 3.122735e-03 8.562714e+01
3.125050e+00 4.621623e+03 3.246611e+04 3.708773e+04 3.264959e-03 8.454715e+01
3.175050e+00 4.209852e+03 3.287788e+04 3.708773e+04 3.352935e-03 8.561948e+01
3.225050e+00 4.430514e+03 3.265723e+04 3.708774e+04 3.423067e-03 8.504486e+01
3.275050e+00 4.356943e+03 3.273079e+04 3.708773e+04 3.459527e-03 8.523644e+01
3.325050e+00 4.150780e+03 3.293690e+04 3.708768e+04 3.655082e-03 8.577317e+01
3.375050e+00 4.181793e+03 3.290587e+04 3.708767e+04 3.741663e-03 8.569238e+01
3.425050e+00 4.427290e+03 3.266039e+04 3.708768e+04 3.668390e-03 8.505311e+01
3.475050e+00 4.304697e+03 3.278299e+04 3.708769e+04 3.700871e-03 8.537236e+01
3.525050e+00 4.169840e+03 3.291776e+04 3.708760e+04 3.890843e-03 8.572333e+01
3.575050e+00 4.853624e+03 3.223390e+04 3.708753e+04 3.908349e-03 8.394245e+01
3.625050e+00 4.417320e+03 3.267019e+04 3.708751e+04 3.947567e-03 8.507862e+01
3.675050e+00 4.171910e+03 3.291559e+04 3.708750e+04 3.808510e-03 8.571768e+01
3.725050e+00 4.433188e+03 3.265429e+04 3.708748e+04 3.810266e-03 8.503721e+01
3.775050e+00 4.716073e+03 3.237136e+04 3.708743e+04 3.949837e-03 8.430041e+01
3.825050e+00 4.411814e+03 3.267562e+04 3.708744e+04 3.904905e-03 8.509277e+01
3.875050e+00 4.518737e+03 3.256865e+04 3.708738e+04 3.735249e-03 8.481419e+01
3.925050e+00 4.517509e+03 3.256987e+04 3.708738e+04 3.848685e-03 8.481737e+01
3.975050e+00 3.901921e+03 3.318544e+04 3.708736e+04 4.051887e-03 8.642042e+01
4.025050e+00 4.191376e+03 3.289600e+04 3.708738e+04 3.955401e-03 8.566667e+01
4.075050e+00 4.238377e+03 3.284899e+04 3.708736e+04 3.858237e-03 8.554423e+01
4.125050e+00 4.082501e+03 3.300485e+04 3.708735e+04 3.654852e-03 8.595013e+01
4.175050e+00 3.920334e+03 3.316704e+04 3.708737e+04 3.565801e-03 8.637249e+01
4.225050e+00 4.376781e+03 3.271059e+04 3.708737e+04 3.633786e-03 8.518383e+01
4.275050e+00 4.042234e+03 3.304511e+04 3.708735e+04 3.519528e-03 8.605498e+01
4.325050e+00 4.695117e+03 3.239225e+04 3.708737e+04 3.594207e-03 8.435482e+01
4.375050e+00 4.760951e+03 3.232641e+04 3.708736e+04 3.729021e-03 8.418336e+01
4.425050e+00 4.756157e+03 3.233123e+04 3.708738e+04 3.833878e-03 8.419590e+01
4.475050e+00 4.706441e+03 3.238085e+04 3.708729e+04 3.880094e-03 8.432513e+01
4.525050e+00 4.521329e+03 3.256590e+04 3.708723e+04 4.052257e-03 8.480704e+01
4.575050e+00 4.667840e+03 3.241942e+04 3.708726e+04 4.132742e-03 8.442558e+01
4.625050e+00 4.706441e+03 3.238078e+04 3.708722e+04 4.046183e-03 8.432496e+01
4.675050e+00 4.638005e+03 3.244923e+04 3.708723e+04 3.897794e-03 8.450320e+01
4.725050e+00 4.094741e+03 3.299251e+04 3.708725e+04 3.716651e-03 8.591800e+01
4.775050e+00 4.093128e+03 3.299414e+04 3.708727e+04 3.659849e-03 8.592224e+01
4.825050e+00 4.235372e+03 3.285188e+04 3.708725e+04 3.668557e-03 8.555176e+01
4.875050e+00 4.764488e+03 3.232277e+04 3.708726e+04 3.762399e-03 8.417387e+01
4.925050e+00 4.804381e+03 3.228287e+04 3.708725e+04 3.851018e-03 8.406998e+01
4.975050e+00 4.346153e+03 3.274110e+04 3.708725e+04 3.876747e-03 8.526327e+01
5.025050e+00 4.596645e+03 3.249061e+04 3.708725e+04 3.860691e-03 8.461096e+01
5.075050e+00 4.429278e+03 3.265795e+04 3.708723e+04 4.055314e-03 8.504674e+01
5.125050e+00 4.176361e+03 3.291089e+04 3.708725e+04 3.968742e-03 8.570545e+01
5.175050e+00 4.167976e+03 3.291931e+04 3.708728e+04 3.948564e-03 8.572736e+01
5.225050e+00 4.259582e+03 3.282769e+04 3.708728e+04 3.808582e-03 8.548879e+01
5.275050e+00 4.595231e+03 3.249202e+04 3.708726e+04 3.787840e-03 8.461465e+01
5.325050e+00 4.706231e+03 3.238102e+04 3.708725e+04 3.795942e-03 8.432557e+01
5.375050e+00 4.137835e+03 3.294943e+04 3.708727e+04 3.709702e-03 8.580582e+01
5.425050e+00 4.592088e+03 3.249517e+04 3.708726e+04 3.545741e-03 8.462285e+01
5.475050e+00 4.723981e+03 3.236329e+04 3.708727e+04 3.525053e-03 8.427940e+01
5.525050e+00 4.495840e+03 3.259147e+04 3.708731e+04 3.672066e-03 8.487362e+01
5.575050e+00 4.242580e+03 3.284475e+04 3.708733e+04 3.661996e-03 8.553320e+01
5.625050e+00 4.557630e+03 3.252969e+04 3.708732e+04 3.527040e-03 8.471273e+01
5.675050e+00 4.609406e+03 3.247797e+04 3.708737e+04 3.532528e-03 8.457804e+01
5.725050e+00 4.160833e+03 3.292654e+04 3.708737e+04 3.592377e-03 8.574620e+01
5.775050e+00 4.150464e+03 3.293697e+04 3.708743e+04 3.688500e-03 8.577335e+01
5.825050e+00 4.599599e+03 3.248783e+04 3.708743e+04 3.574877e-03 8.460373e+01
5.875050e+00 4.340081e+03 3.274734e+04 3.708742e+04 3.406832e-03 8.527953e+01
5.925050e+00 3.863118e+03 3.322429e+04 3.708740e+04 3.289843e-03 8.652158e+01
5.975050e+00 4.416197e+03 3.267127e+04 3.708746e+04 3.306702e-03 8.508143e+01
6.025050e+00 4.898156e+03 3.218937e+04 3.708753e+04 3.341010e-03 8.382649e+01
6.075050e+00 4.995830e+03 3.209172e+04 3.708755e+04 3.502057e-03 8.357218e+01
6.125050e+00 4.247388e+03 3.284011e+04 3.708750e+04 3.584258e-03 8.552113e+01
6.175050e+00 4.020778e+03 3.306678e+04 3.708756e+04 3.598398e-03 8.611141e+01
6.225050e+00 4.598288e+03 3.248927e+04 3.708756e+04 3.726936e-03 8.460748e+01
6.275050e+00 4.402077e+03 3.268548e+04 3.708756e+04 3.781357e-03 8.511845e+01
6.325050e+00 4.788795e+03 3.229878e+04 3.708757e+04 3.792732e-03 8.411140e+01
6.375050e+00 4.586236e+03 3.250139e+04 3.708763e+04 3.655930e-03 8.463903e+01
6.425050e+00 4.686755e+03 3.240085e+04 3.708761e+04 3.628401e-03 8.437722e+01
6.475050e+00 4.654850e+03 3.243276e+04 3.708761e+04 3.615085e-03 8.446031e+01
6.525050e+00 4.227937e+03 3.285972e+04 3.708766e+04 3.633908e-03 8.557220e+01
6.575050e+00 4.327151e+03 3.276052e+04 3.708767e+04 3.565892e-03 8.531386e+01
6.625050e+00 4.292153e+03 3.279552e+04 3.708767e+04 3.637085e-03 8.540499e+01
6.675050e+00 4.687231e+03 3.240043e+04 3.708766e+04 3.533212e-03 8.437613e+01
6.725050e+00 4.253133e+03 3.283458e+04 3.708771e+04 3.536793e-03 8.550671e+01
6.775050e+00 4.505029e+03 3.258273e+04 3.708776e+04 3.517411e-03 8.485087e+01
6.825050e+00 4.386789e+03 3.270100e+04 3.708779e+04 3.681326e-03 8.515885e+01
6.875050e+00 4.695926e+03 3.239182e+04 3.708774e+04 3.699387e-03 8.435369e+01
6.925050e+00 4.577866e+03 3.250987e+04 3.708774e+04 3.878915e-03 8.466113e+01
6.975050e+00 4.580973e+03 3.250675e+04 3.708772e+04 4.090913e-03 8.465299e+01
7.025050e+00 4.711914e+03 3.237582e+04 3.708774e+04 4.112889e-03 8.431204e+01
7.075050e+00 4.266412e+03 3.282132e+04 3.708773e+04 4.265830e-03 8.547218e+01
7.125050e+00 4.451659e+03 3.263609e+04 3.708775e+04 4.125642e-03 8.498982e+01
7.175050e+00 4.085845e+03 3.300190e+04 3.708774e+04 4.139324e-03 8.594244e+01
7.225050e+00 4.536852e+03 3.255086e+04 3.708771e+04 4.353751e-03 8.476786e+01
7.275050e+00 4.770331e+03 3.231738e+04 3.708771e+04 4.697108e-03 8.415985e+01
7.325050e+00 4.348253e+03 3.273951e+04 3.708777e+04 4.600714e-03 8.525915e+01
7.375050e+00 4.460458e+03 3.262727e+04 3.708773e+04 4.575517e-03 8.496685e+01
7.425050e+00 4.423045e+03 3.266471e+04 3.708776e+04 4.423826e-03 8.506436e+01
7.475050e+00 4.408045e+03 3.267976e+04 3.708780e+04 4.290973e-03 8.510354e+01
7.525050e+00 4.238629e+03 3.284920e+04 3.708783e+04 4.356355e-03 8.554478e+01
7.575050e+00 4.274570e+03 3.281322e+04 3.708779e+04 4.205992e-03 8.545111e+01
7.625050e+00 4.584323e+03 3.250346e+04 3.708778e+04 3.998057e-03 8.464442e+01
7.675050e+00 4.209610e+03 3.287824e+04 3.708785e+04 3.787367e-03 8.562042e+01
7.725050e+00 4.649966e+03 3.243787e+04 3.708783e+04 3.685340e-03 8.447361e+01
7.775050e+00 4.583128e+03 3.250467e+04 3.708779e+04 3.594700e-03 8.464757e+01
7.825050e+00 4.678371e+03 3.240944e+04 3.708781e+04 3.857461e-03 8.439957e+01
7.875050e+00 4.025182e+03 3.306267e+04 3.708785e+04 3.900166e-03 8.610070e+01
7.925050e+00 4.364148e+03 3.272370e+04 3.708785e+04 3.808015e-03 8.521797e+01
7.975050e+00 5.131905e+03 3.195600e+04 3.708790e+04 4.008741e-03 8.321874e+01
8.025050e+00 5.137417e+03 3.195052e+04 3.708793e+04 4.169085e-03 8.320447e+01
8.075050e+00 3.897322e+03 3.319062e+04 3.708794e+04 4.535942e-03 8.643391e+01
8.125050e+00 4.211963e+03 3.287595e+04 3.708791e+04 4.741075e-03 8.561444e+01
8.175050e+00 4.414230e+03 3.267369e+04 3.708791e+04 5.080530e-03 8.508772e+01
8.225050e+00 4.684981e+03 3.240297e+04 3.708795e+04 5.163548e-03 8.438273e+01
8.275050e+00 4.185096e+03 3.290292e+04 3.708801e+04 4.829946e-03 8.568467e+01
8.325050e+00 4.605727e+03 3.248232e+04 3.708805e+04 4.780027e-03 8.458938e+01
8.375050e+00 4.167574e+03 3.292049e+04 3.708806e+04 5.006939e-03 8.573043e+01
8.425050e+00 4.544153e+03 3.254389e+04 3.708804e+04 5.179229e-03 8.474970e+01
